it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	acc_prob	mcmc_id
3220	-3374.414584486239	-2589.9362263266394	-784.4783581595998	0.7657777777777778	0.772	0.90625	0.0	0.995575221238938	1.0	0.9279279279279279	-0.01603854175434386	0.5986278584119168	0.1886317970142911	1.1336373788678054	0.11493731843419308	0.9781941778733165	0.6039603960396039	0
3230	-3366.4802110712667	-2581.4789683563504	-785.0012427149162	0.7177777777777777	0.744	0.65625	0.0	1.0	1.0	0.9324324324324325	-0.01745448698286104	0.5994551164142642	0.1832014571365413	1.138955711092354	0.1142117811313565	0.980481530483926	0.5841584158415841	0
3240	-3362.047340150095	-2577.0143415400053	-785.0329986100897	0.7186666666666667	0.736	0.90625	0.0	0.9933628318584071	1.0	0.6914414414414415	-0.01582452831867586	0.5996753603372443	0.1825176885630567	1.1417050608359918	0.10921261132755608	0.9772840798546482	0.594059405940594	0
3250	-3349.7470335749117	-2563.4311578712823	-786.3158757036293	0.7306666666666667	0.736	0.9330357142857143	0.0	0.9911504424778761	1.0	0.7274774774774775	-0.014031396352823439	0.602641763776466	0.1915446891849482	1.1466973182208466	0.1078467597499917	0.9765383678395096	0.5742574257425742	0
3260	-3344.8796120689985	-2557.8876352095936	-786.9919768594051	0.6008888888888889	0.584	0.9441964285714286	0.0	0.9800884955752213	1.0	0.06981981981981981	-0.014688741941361865	0.6041182849534903	0.19023557046819728	1.1489494150951727	0.1102943983794321	0.9776810215973266	0.5742574257425742	0
3270	-3336.325600018971	-2548.8894741796666	-787.4361258393042	0.6182222222222222	0.604	0.9352678571428571	0.0	0.9911504424778761	1.0	0.1554054054054054	-0.015641326656868775	0.6050485258569851	0.1927291348698772	1.1515313395159665	0.11281824771294309	0.9770102617389086	0.5643564356435643	0
3280	-3325.5160496872413	-2538.1784180373425	-787.3376316498991	0.5973333333333334	0.6	0.9107142857142857	0.04212860310421286	0.995575221238938	1.0	0.02702702702702703	-0.01499478228755286	0.604442066935022	0.1917229546192677	1.1589586142068888	0.10930138961978253	0.9751186870637936	0.5643564356435643	0
3290	-3312.5758696606968	-2524.367118926006	-788.208750734691	0.6475555555555556	0.664	0.8035714285714286	0.031042128603104215	1.0	1.0	0.3963963963963964	-0.014501408462951209	0.6062701763862058	0.18686072386845673	1.1651574740693138	0.11018721599639972	0.9753758014501746	0.5544554455445545	0
3300	-3292.9936025326165	-2504.9100477067714	-788.0835548258452	0.7195555555555555	0.732	0.9174107142857143	0.0	0.9535398230088495	1.0	0.7252252252252253	-0.01196119047777237	0.6053611096924827	0.1899188470695846	1.16645019680966	0.11484710236694194	0.9815409718924737	0.6039603960396039	0
3310	-3283.41998386969	-2495.1173886140077	-788.3025952556823	0.7026666666666667	0.74	0.8370535714285714	0.06651884700665188	0.9601769911504425	1.0	0.6463963963963963	-0.012973521620409986	0.605785327261859	0.20140564606167186	1.169407111117493	0.1188860628097645	0.9777936019607256	0.5841584158415841	0
3320	-3282.354331360361	-2494.199937229967	-788.1543941303939	0.6782222222222222	0.72	0.6450892857142857	0.1729490022172949	0.9579646017699115	1.0	0.6103603603603603	-0.012384347456181671	0.6061223814229233	0.20220390456504847	1.163321687435517	0.12239366587641473	0.9739197453031135	0.594059405940594	0
3330	-3271.0479315161974	-2482.3510097008357	-788.6969218153616	0.6746666666666666	0.716	0.4799107142857143	0.2793791574279379	0.9778761061946902	1.0	0.6306306306306306	-0.013714881498652154	0.6067632453397305	0.19521660748705283	1.1689125210550921	0.12190899635839475	0.9792505391855938	0.6138613861386139	0
3340	-3261.66364050488	-2472.1416225141384	-789.5220179907415	0.6168888888888889	0.66	0.14955357142857142	0.25055432372505543	0.9800884955752213	1.0	0.6981981981981982	-0.016702352240558126	0.6086428797868674	0.19452181883132488	1.1699440427639674	0.12124848684458037	0.980631850242833	0.6237623762376238	0
3350	-3255.4755015558158	-2465.847949350954	-789.6275522048617	0.6995555555555556	0.736	0.44642857142857145	0.2727272727272727	0.9800884955752213	1.0	0.795045045045045	-0.015431845529679258	0.6083643679197118	0.1863163109943079	1.1777941301327985	0.11946060775379629	0.9820654626215519	0.6138613861386139	0
3360	-3249.061293814169	-2458.210156039893	-790.8511377742761	0.4862222222222222	0.472	0.04017857142857143	0.30598669623059865	0.995575221238938	1.0	0.07432432432432433	-0.015440001778790768	0.6106802604185015	0.19916219663109394	1.1831715872001893	0.11885359191789635	0.9855100039227255	0.6039603960396039	0
3370	-3224.664458579252	-2433.575306889751	-791.0891516895009	0.696	0.732	0.6964285714285714	0.07982261640798226	0.9623893805309734	1.0	0.7387387387387387	-0.01635048763121756	0.6098495041424677	0.19818903709924954	1.1997130580366733	0.11495317173780786	0.9881793601936054	0.6336633663366337	0
3380	-3215.759796711208	-2423.7124349195446	-792.0473617916631	0.6977777777777778	0.74	0.5803571428571429	0.082039911308204	0.9623893805309734	1.0	0.8626126126126126	-0.014853787335293156	0.6113018061220562	0.20789412829636478	1.2019350640222823	0.1203198792011802	0.9972699122239816	0.6534653465346535	0
3390	-3198.0444174658323	-2405.8588533487055	-792.1855641171271	0.7351111111111112	0.776	0.8928571428571429	0.20842572062084258	0.9623893805309734	1.0	0.6081081081081081	-0.01311190102632145	0.6112359279313669	0.20865236224089442	1.2048044456960236	0.11499533596522618	1.0008761171712632	0.6633663366336634	0
3400	-3191.2072019911516	-2398.84548257237	-792.3617194187814	0.7626666666666667	0.8	0.9084821428571429	0.2616407982261641	0.9690265486725663	1.0	0.6711711711711712	-0.013718548498112413	0.6114000370238448	0.217470065580028	1.2039769900612491	0.1118566253245068	1.004047218884176	0.6435643564356436	0
3410	-3181.001482986778	-2388.7189934137145	-792.2824895730633	0.7773333333333333	0.808	0.9263392857142857	0.29711751662971175	0.9623893805309734	1.0	0.6981981981981982	-0.014279644806606059	0.6109419778676711	0.22108872470321692	1.2034266181360955	0.10931179848232328	1.0073642867769455	0.6138613861386139	0
3420	-3165.9321952027085	-2372.3624012174328	-793.569793985276	0.788	0.832	0.9084821428571429	0.17738359201773837	0.9424778761061947	1.0	0.9121621621621622	-0.014129623354846577	0.6134027363123465	0.218069784971167	1.2061992434762026	0.10394029979073918	1.016416952774164	0.6336633663366337	0
3430	-3155.641396484348	-2361.8519284301574	-793.7894680541908	0.8146666666666667	0.852	0.8370535714285714	0.29933481152993346	0.9623893805309734	1.0	0.9752252252252253	-0.015525836521472441	0.6135443478586922	0.23102605930157552	1.202009144062147	0.1028163525809645	1.0232061302921622	0.6237623762376238	0
3440	-3156.5326380752813	-2362.8666533861074	-793.6659846891737	0.8053333333333333	0.856	0.8950892857142857	0.19290465631929046	0.9623893805309734	1.0	0.9774774774774775	-0.015879941518462642	0.6132553719295107	0.22787707066894888	1.2034719884112588	0.09843408443838296	1.0223493092424378	0.6336633663366337	0
3450	-3152.8344067373982	-2358.7953477939227	-794.0390589434757	0.8106666666666666	0.844	0.8415178571428571	0.30155210643015523	0.9668141592920354	1.0	0.9436936936936937	-0.015260939565859744	0.6141755612281273	0.23330096547839163	1.2022200631406177	0.10002871425692511	1.0229831129456881	0.6039603960396039	0
3460	-3142.9170038054267	-2348.570261443424	-794.3467423620027	0.784	0.828	0.875	0.15299334811529933	0.9424778761061947	1.0	0.9504504504504504	-0.015611725044417268	0.6143085129044509	0.22950806780475333	1.2012420496450906	0.10740898914085649	1.0320765552130569	0.594059405940594	0
3470	-3142.235739569328	-2347.7613408679827	-794.4743987013452	0.828	0.868	0.9285714285714286	0.29046563192904656	0.9380530973451328	1.0	0.9842342342342343	-0.016462718076878814	0.6147038900658933	0.23038734214959494	1.1998561896726958	0.10939320427393234	1.0318670473123428	0.5643564356435643	0
3480	-3136.3545980223553	-2341.2202152369564	-795.1343827853989	0.8208888888888889	0.872	0.9553571428571429	0.23725055432372505	0.9402654867256637	1.0	0.972972972972973	-0.015254975369307358	0.6163637116316621	0.2338739333795214	1.1974055081841346	0.10726057999858334	1.0343998923132443	0.5445544554455446	0
3490	-3128.476851091141	-2332.2055622132284	-796.2712888779122	0.848	0.892	0.9486607142857143	0.3902439024390244	0.9424778761061947	1.0	0.9594594594594594	-0.016755638104453012	0.6189947794471895	0.2267739449737025	1.2012518545810111	0.10417914131140374	1.034939969597635	0.5346534653465347	0
3500	-3124.7944142335277	-2327.9409166450705	-796.8534975884571	0.8066666666666666	0.86	0.8616071428571429	0.23725055432372505	0.9402654867256637	1.0	0.9954954954954955	-0.01781769870079452	0.6197967615891494	0.2272516101820357	1.2054463418213974	0.10371100419353695	1.0389615478383871	0.5247524752475248	0
3510	-3116.092124448526	-2318.9355393438673	-797.1565851046589	0.8053333333333333	0.868	0.8772321428571429	0.21286031042128603	0.9424778761061947	1.0	0.9954954954954955	-0.01771432406397411	0.6201823262542511	0.21951086467082462	1.2117787675599585	0.10333546826424467	1.0391005213841715	0.5346534653465347	0
3520	-3115.1648571306637	-2317.964156742646	-797.2007003880176	0.7902222222222223	0.844	0.8236607142857143	0.19290465631929046	0.9402654867256637	1.0	0.9954954954954955	-0.017875364913270325	0.6200952121255626	0.20942022156657492	1.212830771330867	0.10657048632781473	1.0419480848181226	0.504950495049505	0
3530	-3104.684270132035	-2305.998560269826	-798.6857098622091	0.7973333333333333	0.804	0.8705357142857143	0.5964523281596452	0.9712389380530974	0.9978021978021978	0.545045045045045	-0.017637025339485274	0.6218912446809416	0.20695116864768487	1.224396391344887	0.1101770560870512	1.055383721790011	0.5247524752475248	0
3540	-3094.068514596958	-2295.81201729049	-798.2564973064678	0.8115555555555556	0.848	0.890625	0.29933481152993346	0.9402654867256637	1.0	0.9279279279279279	-0.017895516251447856	0.6208018309100896	0.1998853143827466	1.2234917275156494	0.11393389101956487	1.0570264532981648	0.5247524752475248	0
3550	-3089.6516297895078	-2291.0415863151884	-798.6100434743191	0.7995555555555556	0.832	0.8950892857142857	0.29490022172949004	0.9380530973451328	1.0	0.8693693693693694	-0.018702254392253474	0.6208539031104603	0.20687210339162346	1.2227765811390912	0.1190302512426508	1.0661931372885916	0.5643564356435643	0
3560	-3083.9259177949425	-2284.742799342849	-799.1831184520935	0.792	0.82	0.7410714285714286	0.3436807095343681	0.9402654867256637	1.0	0.9346846846846847	-0.020137737602249423	0.6218628685572536	0.20353166822197863	1.225828296389193	0.11564560291964773	1.0689920967945428	0.5643564356435643	0
3570	-3067.797236059938	-2266.757104634441	-801.0401314254967	0.684	0.696	0.375	0.4124168514412417	0.9557522123893806	0.9978021978021978	0.6734234234234234	-0.020905282638829518	0.6246758080914643	0.1910799766450386	1.2340287135583141	0.1259223527377249	1.0843759260278731	0.6237623762376238	0
3580	-3054.0033997027676	-2251.694854892114	-802.3085448106536	0.7768888888888889	0.8	0.734375	0.30598669623059865	0.9424778761061947	1.0	0.9009009009009009	-0.021017440638445673	0.6273356497235626	0.20277021529153924	1.2413939141005008	0.1276817715536232	1.0815785381372585	0.6534653465346535	0
3590	-3053.069625381124	-2250.4460017718166	-802.6236236093075	0.7413333333333333	0.764	0.7276785714285714	0.4745011086474501	0.9712389380530974	0.9978021978021978	0.5292792792792793	-0.019933630946782275	0.628096550221588	0.20338416583695346	1.2436032978288787	0.12954873195589386	1.0798713217473117	0.6336633663366337	0
3600	-3032.7711083666372	-2229.800704163282	-802.9704042033557	0.8155555555555556	0.852	0.8928571428571429	0.29490022172949004	0.9469026548672567	1.0	0.9436936936936937	-0.017441252791253154	0.628461026165686	0.2019923980444965	1.2437570105441051	0.1303667016882545	1.0869207057568702	0.6534653465346535	0
3610	-3028.479457880011	-2223.980019557186	-804.4994383228252	0.82	0.864	0.9464285714285714	0.24611973392461198	0.9601769911504425	1.0	0.9481981981981982	-0.018224061021317843	0.6313182866186147	0.20362810664233424	1.2457721541127627	0.13159256476364842	1.0958522966990194	0.6435643564356436	0
3620	-3020.4696394835605	-2215.0554626360235	-805.4141768475369	0.8391111111111111	0.856	0.9665178571428571	0.3436807095343681	0.9623893805309734	1.0	0.9234234234234234	-0.016609288606378652	0.6330225148796736	0.20847897849629546	1.246530786463185	0.1361144981699524	1.1012062642131826	0.6633663366336634	0
3630	-3007.122427347168	-2201.8419289332896	-805.2804984138784	0.8346666666666667	0.84	0.9821428571428571	0.43458980044345896	0.9734513274336283	0.9978021978021978	0.7837837837837838	-0.013162250948165016	0.6323331243239737	0.229856063030386	1.2434428851146606	0.13286917701455406	1.106351612158868	0.6534653465346535	0
3640	-2998.3803009433805	-2192.620288414839	-805.7600125285417	0.844	0.856	0.9977678571428571	0.37028824833702884	0.9668141592920354	0.9978021978021978	0.8873873873873874	-0.014545493708739931	0.632948230418038	0.23149092352089912	1.2399951634437187	0.1380871036409254	1.11519205392202	0.6336633663366337	0
3650	-2990.8619859243495	-2184.8953322727375	-805.966653651612	0.8155555555555556	0.848	0.9977678571428571	0.17516629711751663	0.9668141592920354	1.0	0.9391891891891891	-0.014420024087389637	0.6330394026320509	0.23157309592791642	1.2401600571991096	0.13897886167972703	1.1200111524792902	0.6237623762376238	0
3660	-2978.585669156148	-2171.425929379932	-807.1597397762163	0.8408888888888889	0.868	0.9174107142857143	0.36585365853658536	0.9845132743362832	0.9978021978021978	0.9391891891891891	-0.014344693792748336	0.6345613665993335	0.23743699250679753	1.251935380803147	0.13464127534580503	1.1257414189195563	0.6336633663366337	0
3670	-2975.669197083693	-2168.920500118398	-806.7486969652946	0.8284444444444444	0.86	0.9017857142857143	0.3215077605321508	0.9734513274336283	0.9978021978021978	0.9481981981981982	-0.015583214150112167	0.6332679698085992	0.23991779667096813	1.252468597113722	0.13216966444995226	1.1281145561951476	0.5742574257425742	0
3680	-2959.542323813484	-2152.5370018016924	-807.0053220117916	0.8124444444444444	0.856	0.9821428571428571	0.188470066518847	0.9446902654867256	1.0	0.9481981981981982	-0.016273279068987505	0.6337241850974029	0.23835668216099287	1.2472305789207596	0.1237965577459182	1.1360578137529713	0.5643564356435643	0
3690	-2957.963927206394	-2151.228468809646	-806.7354583967482	0.8435555555555555	0.872	1.0	0.37915742793791574	0.9004424778761062	0.9978021978021978	0.9414414414414415	-0.015476298199579222	0.6327743616856237	0.2342886267876004	1.2461531010221332	0.11705503112436304	1.142061293186681	0.5742574257425742	0
3700	-2952.862919031771	-2145.228459557325	-807.6344594744461	0.8617777777777778	0.872	1.0	0.48337028824833705	0.8915929203539823	0.9978021978021978	0.9369369369369369	-0.015352172535714637	0.6345360164514376	0.24272397289271092	1.2491495839675524	0.12229208363535347	1.142739455414377	0.5445544554455446	0
3710	-2943.4323487974857	-2135.7685734202205	-807.6637753772653	0.8542222222222222	0.872	1.0	0.45454545454545453	0.8915929203539823	0.9956043956043956	0.9301801801801802	-0.014617144458729095	0.633476164090146	0.24824841816275822	1.2547666380609184	0.123799938877285	1.150041691149853	0.5346534653465347	0
3720	-2939.9915173552995	-2132.6765980993378	-807.3149192559619	0.8524444444444444	0.876	1.0	0.4611973392461197	0.8606194690265486	0.9978021978021978	0.9436936936936937	-0.013523505211845685	0.6329535198601473	0.24726628003689768	1.257550486207666	0.13048614499848904	1.1432378657920044	0.5148514851485149	0
3730	-2936.0129029681484	-2128.3154979189035	-807.6974050492447	0.8591111111111112	0.872	1.0	0.5232815964523282	0.838495575221239	0.9956043956043956	0.9391891891891891	-0.014635363265500117	0.6336955471558775	0.24586488091217462	1.2567464016679804	0.13028308480524178	1.1463361667290968	0.49504950495049505	0
3740	-2914.1362798295554	-2105.9039197697157	-808.2323600598396	0.852	0.864	1.0	0.5099778270509978	0.8252212389380531	0.9956043956043956	0.9301801801801802	-0.01229847275501864	0.6329039184336418	0.2378034607156153	1.2771735008855127	0.12326517068541938	1.155152884935729	0.5148514851485149	0
3750	-2906.9063444943995	-2097.584477215752	-809.3218672786476	0.7528888888888889	0.724	1.0	0.4722838137472284	0.6526548672566371	0.9978021978021978	0.6396396396396397	-0.011985555169525099	0.6347130510582474	0.2398974368112608	1.2852322870430517	0.1260892499898762	1.1573697087110404	0.5445544554455446	0
3760	-2898.858152190452	-2089.5741444949635	-809.2840076954884	0.844	0.872	1.0	0.38802660753880264	0.8938053097345132	0.9978021978021978	0.9414414414414415	-0.012894697029088437	0.6344754981030453	0.24707883383841878	1.2852316446939887	0.12991393006928587	1.1571681138945136	0.5346534653465347	0
3770	-2886.080421903466	-2076.3076724559533	-809.7727494475125	0.8706666666666667	0.884	1.0	0.5055432372505543	0.9092920353982301	0.9956043956043956	0.9436936936936937	-0.01379929313880571	0.6350928412904742	0.24695403419922177	1.2929922370762814	0.12620446258071916	1.1570277181049893	0.5643564356435643	0
3780	-2880.1611260588415	-2070.3729951694313	-809.78813088941	0.8866666666666667	0.896	1.0	0.5787139689578714	0.922566371681416	0.989010989010989	0.9436936936936937	-0.014402055189751451	0.6349796844520551	0.24693325252450576	1.2933400028948858	0.12645954153204894	1.1582903238105668	0.5544554455445545	0
